feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature 12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,Fearure_20,feature_20,class
1.1158583,0.729465943,0.662531131,0.83507755,1.022820298,1.224955344,1.132729269,1.051399489,1.413769648,-0.730813126,-0.589423411,0.968498803,-0.123170147,0.608756748,0.534739058,0.212470902,0.975510668,0.331628485,0.384273893,0.023515583,C,X,1
1.07012602,1.077361704,1.213034393,0.8014268,0.994901174,1.238218137,1.178372604,1.31840498,-0.245995338,-0.558230262,0.603733016,-0.18398866,0.157222714,0.321761516,0.659079664,1.29196822,0.40884265,-0.297412927,0.517612653,1.132599444,B,Y,0
-0.007407359,-0.048299489,-0.245688766,0.24049025,-0.071194817,0.064807289,-0.203773991,0.228441479,0.165859027,-0.3074609,-0.070029777,1.268807656,-0.270381677,-0.516321349,-0.064275517,0.268243864,-0.085455027,0.484372311,0.168786867,-1.404362296,A,X,1
-0.079927237,-0.153331318,-0.012836832,0.110677797,0.007356567,-0.066515876,-0.062414386,-0.264969156,0.275002298,0.612171619,-0.480169584,1.057059011,0.176211457,0.176019306,-0.24255501,0.164979394,-0.261035952,0.671504042,-0.292760781,0.499574797,C,X,1
1.16355326,1.359042271,1.089894783,0.650858513,1.246744856,1.242425841,0.848799196,1.539665767,-0.953040463,-0.522414728,-1.073091328,0.441035835,0.953989879,0.189334138,0.401853191,-0.386013914,1.629801014,0.508820904,0.109869637,-0.088459946,,X,0
0.779282137,1.001359969,1.103125618,0.931424228,1.003139559,1.175342837,0.855139493,0.949475026,-0.45813699,1.118338137,0.178669775,0.384160178,0.617110207,0.255846107,1.149815643,0.367895358,0.346809318,1.177446466,1.027899119,0.020339617,B,Y,0
0.889282352,0.809212116,0.749015466,0.930539542,1.240515301,1.010505274,1.055510503,0.802590764,-1.671147165,-0.184876756,0.039569724,-0.763106353,0.960526564,0.364442426,0.580352276,1.070948268,0.766298244,1.381702023,0.937084936,1.490077176,A,Y,0
0.091350644,0.627549707,-0.047311057,-0.047900384,0.212017948,0.120516054,0.361217824,0.431824231,-0.357415048,-1.03459796,0.224420038,0.396627939,0.394377022,0.412334312,-0.250878881,0.417050286,0.244905627,-1.03857983,-0.207258109,-1.30773448,C,Y,0
0.866371183,1.282091829,1.00938698,1.154359235,1.095330208,0.992167577,0.853628538,1.238094997,0.891877635,1.352759031,-0.971189869,-0.044566899,0.86928302,0.095602941,0.514781143,0.330332078,1.243079619,0.694107496,0.929229421,0.066342746,A,X,1
1.166705792,1.302230986,1.059631693,1.042133693,0.892285265,0.928434413,0.852594128,0.788777686,1.67720051,0.994378731,-0.103587895,-1.297164296,0.548448938,0.572382746,0.667063124,-0.641640229,0.430242986,0.07703318,-0.111653524,1.083695339,A,Z,1
0.328403032,-0.252032953,-0.207708764,0.198033248,-0.173857397,0.144918356,-0.077098648,0.185251498,-0.29505619,0.077078611,-1.038540857,0.700209848,-0.849225284,0.288460205,-0.547346022,0.604219995,0.500663067,-0.554653766,-0.06258746,0.826417093,D,Z,1
0.893459832,1.183690889,0.83751953,0.939329987,0.929262848,1.13918642,0.575982557,1.339524756,1.018537428,-1.171933929,0.187007721,0.324365974,0.888146795,0.040841931,-0.268751609,0.968253303,0.99750879,1.015880952,0.153151016,0.212545586,B,Z,1
-0.216211308,0.042639326,-0.006287834,0.001576037,-0.03002339,-0.056967388,-0.040040251,0.014772687,-1.158603264,-0.590818348,0.853015188,1.32292616,1.251618903,-0.40061018,0.333677642,-0.151931715,0.456535403,1.063648707,0.483761497,-0.08153064,C,X,1
0.028177249,0.094726415,0.299486337,0.033603068,0.258412067,0.11578573,0.252169904,-0.176392153,0.809258628,1.540752377,-1.218176067,0.000318611,0.318949158,-0.159208427,0.679178583,0.093463526,0.277127238,0.378297059,-0.215882744,-0.027712031,B,X,0
-0.110237143,0.193636932,-0.125462689,-0.270501738,0.106641464,-0.242032101,0.024368893,-0.090328218,1.32270322,1.333998186,0.420309817,-1.017949446,0.118271097,0.008534413,0.545489514,0.466414352,0.159911531,-0.458514014,0.050868603,0.362745786,C,Y,1
1.232947871,1.199371755,0.872343455,1.364108782,1.03867589,0.798426417,0.9938427,0.802611453,0.75318995,-0.479353943,0.468523603,-0.048776265,0.74860899,0.625215142,0.635460671,1.726969336,0.64976021,-0.214433075,0.852947098,0.884728655,C,Z,1
0.207980937,-0.265209537,-0.192907559,0.408413931,-0.449886491,0.012901195,0.121827104,-0.185653168,1.221804685,0.791497436,0.975836892,-1.825615179,-0.243292835,0.973664243,0.57473853,-0.098405562,-0.675398711,-0.249489372,-0.008012495,-0.828483228,D,Z,1
0.126755376,0.148838394,0.274107229,-0.001112059,-0.044970611,-0.017416945,-0.040825954,0.108924915,0.938957178,-2.061405424,-0.076278152,0.943193303,0.449122286,0.461516719,-0.330844935,0.07311764,-0.120527107,0.407926755,0.275339661,0.39960136,B,Z,1
0.168124005,0.110459988,-0.028429307,-0.171233968,-0.346052546,0.077149994,-0.000814567,0.076993283,-0.924925816,0.065784689,-0.09759389,0.50223472,0.016417905,-0.218911061,0.597074074,0.042738625,0.06238929,0.641054196,-0.374984764,-0.688520095,D,X,0
0.004254315,-0.13810821,-0.082723133,0.299342081,-0.28138868,0.067193635,-0.050895215,0.066474467,0.740125664,-0.225722632,-1.673084013,-0.110364759,-0.406562047,0.56604844,0.547467028,0.543803493,0.090455338,-0.372810234,-0.07909469,0.160467877,B,X,0
1.237803306,1.183830835,1.044108285,0.778568637,1.029775361,0.804282322,0.654845775,1.108264259,-2.001740167,-0.641821404,-0.38649489,0.437372674,0.269716985,0.161830142,0.214903201,-0.001893908,0.046635517,,0.71153998,0.176821231,C,Z,0
-0.058989936,-0.09400843,0.147124399,0.009098295,0.072078679,-0.178719003,0.002800993,-0.101326967,-0.617285707,-1.913340335,0.506587672,1.220715195,-0.278232889,0.357804534,0.182213039,-0.566303645,1.24207204,-1.667950775,0.265211732,1.005860788,A,,1
1.322455652,0.773876933,1.055471692,0.86691554,0.896266656,1.412844027,0.718541311,1.032666936,-0.126664027,0.408096059,0.413754203,0.586801851,0.859165772,0.113180078,0.279262097,0.758860382,-0.259934019,0.34631484,1.146146873,1.172935529,B,Z,1
0.359175535,-0.349706395,0.136271902,-0.043121916,-0.270111193,-0.358784223,0.05135016,-0.128555277,-1.657143585,-1.073190274,-0.328320943,1.63712179,-0.727280703,0.05563426,-0.113346635,-1.004607672,-0.519984076,-0.210132016,0.331691524,-0.667732647,C,X,1
0.107659216,0.209463541,-0.121470887,0.273940222,0.006780545,-0.227406577,-0.085663652,0.057454503,0.292148842,1.056288484,0.18421723,-0.954869082,-0.455891144,0.068155648,0.361247885,0.017384624,0.159127623,-0.362337106,-0.632168651,-0.513030915,B,Y,0
-0.009384116,0.193079497,-0.253866099,0.114401256,-0.235784698,0.115290269,0.241163684,0.189502382,0.922977565,-0.440902189,-0.697541942,0.704789442,0.140967152,-0.055677201,-0.797088163,-0.470488631,0.481306787,0.605161925,-0.573831314,0.371914817,D,X,1
0.683219435,0.845424466,1.108695876,1.113620641,1.077920905,1.047971549,1.312051106,1.017102666,0.625584594,-1.012685563,1.089272247,0.356667607,0.762396288,0.342360906,-0.052334178,-0.353612997,0.271343547,1.095617598,0.08183075,0.85686761,D,Z,1
-0.208961839,-0.306221501,-0.355202351,-0.180118071,-0.035519199,-0.110117413,-0.358828702,0.122692033,0.868798338,-0.954438626,-1.153482531,-0.320624476,0.5123869,-0.213917108,0.084688735,0.049040225,0.382299799,0.062218799,0.163819618,0.484014804,D,Y,0
0.096946563,0.059315109,0.119288228,-0.308987469,-0.148098021,-0.313628863,0.214585923,-0.265559735,2.004423304,1.214944107,1.493928144,1.929269997,-0.374004743,-0.350058796,0.571027296,0.144905598,-0.504601576,-0.01781928,-0.029804923,0.685013188,,Z,0
0.109346714,0.125126187,0.067737464,0.007113215,0.266777149,0.140532,-0.008251931,0.159713335,0.268775789,-0.600829639,-1.683382133,-1.622320613,0.767815489,-0.449928986,0.763654112,-0.09452896,0.128930809,-0.273643942,-0.423634972,-0.599079206,A,Y,0
0.94463734,0.933184554,1.220264592,0.903434482,0.645206077,0.906685186,0.688609783,0.893399184,2.026817116,-1.250216026,0.563673654,-0.273132144,0.486626849,1.021888478,1.094237483,-0.145903727,0.925468464,0.409948699,-0.373942297,0.395468009,A,Z,1
0.992871704,0.777606595,1.057391171,0.95569268,0.608532282,1.231201334,0.720154348,1.081164817,-0.845552176,0.433063947,0.328682349,-1.112186301,0.42765712,0.591293902,0.786883881,0.60004703,0.10922007,0.46135525,0.713183909,0.565908866,D,Y,0
-0.04492663,-0.053330466,0.178739538,-0.143208687,0.042761759,0.233424158,0.424326261,0.126443263,0.391698016,-1.083188447,0.548463274,-0.425924599,0.589712234,-0.088993104,0.347646363,0.080346434,-0.349784639,0.133605328,0.750638442,0.393814679,A,X,1
-0.209382197,-0.144347511,0.098285891,0.097461047,-0.237553048,0.066022758,-0.126028566,0.04677302,0.715236584,-0.063303223,-0.159149472,0.757056002,-0.525773779,-0.027127301,0.063385301,-0.090972719,0.314365274,-0.765065464,0.363773687,-0.267131011,A,X,1
1.005663675,1.215201428,0.928074066,0.80132826,0.589928509,1.102024872,0.943574845,1.028862004,1.256197439,-0.115188329,0.043710397,1.729300866,-0.628362553,1.241629442,-0.369198789,0.123640379,0.855523051,0.477700664,-0.332394501,0.835083631,B,X,0
-0.059512701,0.032952168,,,-0.114820135,-0.09685167,-0.644203271,-0.126009686,-0.001621717,-0.178680888,-1.165441526,-1.156127367,0.016783824,-0.076249839,0.28811436,-0.5609144,0.5031254,0.705156153,0.543457809,0.087155502,B,Y,1
1.229689142,1.291164464,1.178929438,0.978836249,0.969218955,0.954947472,1.078795045,1.316898875,-0.64787229,-1.889703484,0.907852385,0.242291186,0.090473678,0.807018132,0.320586815,-0.11766699,1.871556436,0.549443608,-0.002159192,0.826440186,D,Z,1
0.313104806,0.220191927,0.315623612,-0.235873824,-0.258112284,0.236197981,-0.013455493,0.062744637,-1.004337826,0.688259711,-1.045694971,-0.611188502,-0.739336798,0.660940496,-0.829952781,-0.075174183,-0.261842766,1.048080638,-0.244223046,0.254747431,C,Y,0
0.134963898,-0.376369809,-0.30332851,-0.141957798,0.015138988,-0.239311586,-0.113012095,-0.089575529,0.719599498,1.334506133,-1.124200097,-0.975532936,-0.583604743,0.050803859,0.112299738,-0.426609059,0.499152284,-0.198870142,-0.054167424,0.456363407,C,X,1
1.116785637,0.838079296,0.894750429,0.560774436,0.845645609,0.852524019,0.704747491,1.234132326,0.338758162,-0.140275586,-0.837823061,-0.120643034,0.684458601,0.927313655,0.425016854,1.487852551,-0.458150383,0.527869887,0.821237223,0.34063055,A,Z,0
1.098806037,0.868376702,0.942290261,1.092054325,1.068332046,0.927373671,1.210009808,0.915261857,-0.070905363,-0.671014846,0.387148316,,0.619283063,0.094671222,0.020074849,-0.273765541,1.713042807,1.179869628,0.462323879,-0.223853384,B,Z,0
0.19686448,-0.006645998,0.443756047,-0.193609152,0.270170466,-0.245535993,-0.115622692,-0.05519029,1.420184939,-0.998820869,-0.549126481,1.875225388,0.197322042,-0.074364794,0.157354971,0.368967463,0.064049442,0.364921518,-0.491688361,0.270414105,A,Z,0
-0.186653592,-0.341471592,0.035550021,0.006481403,-0.060725215,-0.460294344,-0.093869293,0.076584342,1.335570456,0.538211605,1.718439616,0.58371142,-1.126266757,-0.169454273,-0.469804759,-0.435383188,0.404889636,0.123276048,0.103813699,0.78382518,D,Y,1
0.88389531,1.173831213,1.035057356,0.883996733,0.606534987,0.758448121,1.422259267,1.197721759,0.536807469,-0.267898734,3.287761187,0.258202735,0.630328077,1.411231671,0.569112618,0.095119729,0.84674791,1.223928883,0.060932463,-0.39903918,C,X,1
0.19966218,0.01906884,0.238341499,0.172287305,0.071947795,-0.130590031,-0.140257914,0.084701575,0.283911059,-0.529767706,-1.104145457,1.038727059,0.704717212,0.585339394,-0.366712583,-0.153415872,-0.467717703,-0.150609572,0.015607295,0.155814412,A,Z,0
0.192775823,-0.37330799,0.155869801,0.055316301,0.120042593,0.165864755,0.032129988,-0.049314211,-1.768056719,-0.532836269,-0.261008724,0.966917401,-0.293142525,-0.185348958,-0.170009895,-0.260544481,-0.083815763,0.418604743,0.358584987,-0.29031764,D,Z,0
-0.08865645,-0.223304888,0.080096277,-0.134497119,-0.097777224,-0.164175784,-0.257172803,0.325286147,0.975200542,-1.369463775,-1.289676098,0.740421214,-0.094590168,0.725170129,-0.118266626,-0.625849024,-0.67244339,-0.26226837,0.873038759,-0.507238746,D,X,1
-0.089236687,-0.003741751,0.182272544,0.07113379,-0.294407415,0.089396343,0.26983581,0.015983053,0.817467127,1.515318094,-0.968335863,-0.663338324,0.573235939,0.130759298,0.527527274,0.033294413,-0.655860216,-0.074277707,0.684311711,-0.532248211,D,Y,0
0.076231677,0.0478809,-0.075260145,-0.266625671,-0.055502724,0.199194736,0.151900008,0.004677043,0.052372769,2.632386205,0.82909844,-0.308147629,0.013743817,0.493917211,-0.082789486,-0.733516976,-0.985360641,-0.353111677,0.214503424,-0.510370105,A,X,0
0.95926525,0.624015123,0.686428115,1.167869823,1.081324407,1.231366756,1.38345183,0.851534397,0.072288347,-1.410467416,-0.090242881,-1.590845857,0.584798838,0.570254452,0.655519533,0.02497906,-0.029710704,0.495793167,0.355499391,0.620633688,A,Y,1
0.182716925,-0.527149548,0.128108587,-0.201120275,0.015115275,-0.021627798,0.262756435,-0.070490746,-1.472354062,0.274038841,0.422628617,0.008066759,-0.885528401,-0.841033642,0.358215102,0.739091968,0.19645368,-0.258030088,-0.768533994,-0.276823242,B,X,1
0.994994608,0.935866475,0.763625175,1.00887176,0.945517997,0.96298047,0.909949322,0.819469128,1.923513488,0.099014449,-0.125819352,1.635007166,0.205829971,0.513588584,0.488677935,0.590729503,0.274665911,0.148636467,-0.025192054,-0.291947796,B,X,0
1.141800752,1.129043117,0.788688471,1.153767935,1.061809489,0.724897822,0.93157027,1.147053862,-0.228472544,-0.234507535,0.291658933,-0.990013714,1.299323797,0.540571916,0.481042661,0.576007889,0.266572295,0.847634614,-0.339817749,0.135735562,A,Y,1
1.121579302,0.84244325,0.964887211,0.982512934,,1.15957014,0.782317753,0.94507125,1.762979653,1.31600742,-0.035420141,0.773877173,0.548708672,-0.955901972,0.998194213,-0.295095662,0.230136601,1.489974184,0.795955953,1.14479681,A,Y,1
-0.256598445,0.039463141,0.32637138,-0.028980916,-0.311074747,0.09055127,0.235988426,-0.158978729,1.490137522,0.459204182,0.07321945,-1.50315507,0.230098841,0.134801847,0.80799084,0.300456891,-0.192966563,-0.402006499,-0.211688745,-0.588660521,B,Y,0
1.034083244,0.867935772,1.359272165,0.936529902,1.154160444,0.990975422,1.242134911,0.965748739,0.021222651,-1.127285524,0.515719619,0.471869948,0.255863138,1.098075111,0.390156477,0.046309524,1.187398985,0.323147479,0.496381343,0.629692167,B,Z,1
-0.121142985,-0.00973047,0.205397253,0.039583333,0.336904967,-0.025303779,-0.159197782,0.248572513,-1.005315126,0.099988164,-1.420893985,-0.361087163,0.46419434,0.26986184,-0.560639796,0.135517126,-0.197079048,-0.43544941,0.475528431,0.385240218,C,X,0
1.023916074,0.695528163,0.6412215,1.055320153,1.012376671,0.897482241,1.211913115,0.735270086,-0.029172699,0.245291743,-0.861443429,0.520794306,0.086754312,0.105323817,0.215647147,0.134369513,0.731273961,0.907169907,0.900892592,1.50165594,A,Y,1
1.434188543,0.993277487,0.804926795,0.763388763,1.125286934,1.427117346,1.51976458,1.203125577,0.933066606,-3.018556771,-0.187701606,0.014381996,0.116565237,0.583396832,0.492067041,-0.015412563,,0.252544063,0.849451896,0.459071127,C,Y,1
-0.129387356,-0.061592306,0.377537531,0.094526069,-0.066018038,-0.109599164,-0.046744812,0.142946346,-1.942497691,0.110418047,0.755184974,-0.041660023,-0.459949085,0.404655452,0.473430731,-0.231249577,-0.022354378,-0.295180846,-0.288012585,0.289792111,C,X,1
0.22975314,0.07809297,-0.018677372,-0.190182146,-0.067048816,-0.073056172,-0.142260645,-0.300609372,0.400641638,0.885577082,,-0.604029885,0.232233735,-0.435461635,0.282432066,0.842532173,-0.257212909,-0.308427667,0.04104345,-0.373712123,A,X,0
1.013571102,0.911391196,0.691439697,1.219213981,0.837821213,0.881796309,0.678748642,1.129380905,-0.863189712,0.930887383,2.508306273,0.219758084,0.721151078,0.129372316,-0.465043435,1.219014361,0.851897942,0.133808627,0.059423469,0.79566008,A,X,1
0.921332238,0.933236102,0.915152733,0.973987941,0.796447138,0.495544417,1.011000587,0.77496278,0.214168941,0.369925613,-0.533543626,-1.242871586,0.449986071,0.386912356,0.63310763,0.571310696,0.390470706,0.303662673,0.685251005,0.222666563,C,Z,0
-0.007444447,,0.151942459,0.284100857,-0.141154697,0.018704699,0.335423174,,-0.347524943,-1.139061508,0.329823061,-1.310645784,0.076764229,-0.135554846,-0.28503767,0.394866062,0.26366504,-0.337859001,-0.240271713,-0.396311415,B,X,0
1.038921491,0.69027634,0.848059377,1.003876248,0.832781666,0.766364434,1.088829034,1.131385813,-0.212451703,1.348693199,0.467090944,0.723070324,0.781704975,0.066996646,0.792995884,-0.235190067,0.515134336,0.210072409,0.392468982,-0.161628678,D,X,0
0.950564523,1.237782674,1.014407372,0.604902446,0.97703955,0.800338645,1.189177631,1.327792106,-0.154649707,0.662168754,-0.594672987,-0.406151417,1.150088263,0.797661644,0.606149809,0.732243803,-0.129098645,0.285161936,0.705075784,0.94441941,B,Z,1
0.809334278,0.963094928,0.841820124,0.949264784,1.044116708,0.659666828,0.853749086,1.227555356,1.524638596,-1.853732241,-1.077743935,0.36518104,0.89784351,1.549876274,0.436321166,0.291550182,0.418521845,0.385454948,0.508220464,0.362878246,C,X,1
0.99693803,0.794125698,0.769333519,1.061480714,0.990747757,1.179671914,0.848065396,1.131046726,1.423953846,0.087357425,1.329534244,1.540107824,0.412644481,0.738648004,-0.306508407,0.020775309,0.009514541,1.116459293,0.927099824,-0.04097294,B,Z,0
1.412504984,0.793495219,0.975253464,0.59653224,0.932048198,0.920576934,1.287114199,1.101859065,-0.611085062,-0.460392333,-0.209639993,0.546398952,1.338982918,0.167446314,0.071855938,0.058805348,0.192904791,0.459028759,0.521124802,0.03907066,D,Z,1
0.209419661,-0.353815181,-0.041322256,-0.137777109,0.076633638,0.163461241,-0.156518273,0.450807622,,1.985676411,-0.742659166,-1.070468243,0.669259754,0.267928471,0.007892387,-0.047121922,0.312303322,-0.219039324,0.564453298,-0.761102652,C,Z,0
0.020840221,-0.063969505,-0.263426384,-0.09683479,-0.08292538,-0.076297883,-0.033683942,0.052500578,0.631224357,0.640026618,-1.185814911,-2.03590257,-0.292975384,0.607532803,-0.566973168,-0.330223684,-0.589173062,-0.430368994,-0.57751492,-0.06622236,C,Z,1
0.365201943,0.052056101,-0.14565444,-0.155299828,-0.111426115,0.01445041,0.079409334,0.04614235,0.157145784,-0.146631774,0.056706649,0.772728378,0.279677705,0.426555132,-0.564742789,-0.334678048,-0.055759448,0.662631802,1.391617571,0.122892509,B,Z,0
1.257950551,1.099937022,1.00376381,0.68969755,0.792738151,0.86034763,0.876644928,0.827114659,1.04546024,-0.429900105,-0.741843161,-1.793153502,0.875234931,0.723187122,0.14222779,0.504268808,0.613157976,0.534380875,1.093446539,-0.06755971,A,Y,1
1.111562061,1.099548618,0.797048101,1.076687006,1.037695152,1.121568068,0.610694943,0.829804984,-0.086217098,0.810913773,-1.308684131,-1.309987512,-0.054087348,0.384575516,-0.061950562,0.548913246,0.628162326,0.646893344,0.468625737,0.442014374,C,Y,0
0.914118892,0.961819242,1.085088973,0.781958319,0.897967837,0.78057127,1.013004926,1.247366493,-0.476062558,0.214110982,-1.451834745,1.678783807,1.230340166,0.590738941,0.878867057,0.7279842,0.50579693,0.506195038,0.770689686,0.331844977,D,Z,1
1.511639857,0.862054445,0.957308644,0.808486209,1.204324597,0.818670291,0.845159236,0.805787594,-0.045044118,0.084972963,0.180468142,0.123457556,0.879721087,0.444799418,0.630353081,0.930092605,-0.043966729,0.497206433,1.42290066,0.899219363,B,Y,0
